id,date,group,outcome
ky115013,11/18/23,treatment,0
ky115255,8/1/23,control,0
ky116554,11/21/23,control,0
ky117038,12/2/23,control,0
ky11730,9/22/23,control,0
ky11885,12/25/23,control,0
ky119216,12/11/23,control,0
ky119279,8/19/23,treatment,0
ky120161,12/11/23,control,0
ky120181,11/17/23,control,0
ky120185,12/30/23,control,0
ky120324,11/26/23,control,0
ky120392,9/21/23,control,0
ky120532,8/1/23,control,0
ky120881,8/12/23,treatment,0
ky124151,9/30/23,control,0
ky126607,11/15/23,control,0
ky127239,10/7/23,control,0
ky127764,11/17/23,control,0
ky128271,10/8/23,control,0
ky129182,9/18/23,control,0
ky129480,10/2/23,control,0
ky129863,8/23/23,control,0
ky131175,11/15/23,treatment,34.55275645
ky132316,8/12/23,control,0
ky132316,12/27/23,treatment,0
ky132364,11/1/23,control,0
ky13244,12/5/23,control,0
ky132487,11/9/23,treatment,0
ky132768,10/10/23,treatment,0
ky132804,8/31/23,treatment,0
ky133488,12/24/23,treatment,0
ky136519,9/25/23,control,0
ky137538,10/25/23,control,0
ky139715,8/2/23,control,65.23774842
ky140795,12/13/23,treatment,0
ky142650,12/25/23,control,0
ky143963,11/21/23,control,0
ky143981,12/17/23,control,0
ky144136,8/18/23,treatment,0
ky147245,8/20/23,control,0
ky147406,11/28/23,control,0
ky147635,10/15/23,treatment,0
ky148222,8/30/23,control,0
ky148482,11/16/23,control,0
ky16691,9/16/23,control,112.9130666
ky17671,8/22/23,control,0
ky18332,8/22/23,control,0
ky18500,11/14/23,control,0
ky20922,12/24/23,treatment,0
ky21658,11/6/23,control,0
ky21701,11/30/23,control,0
ky22149,10/8/23,treatment,0
ky22406,11/1/23,control,0
ky23745,8/8/23,treatment,0
ky25890,12/1/23,treatment,0
ky28289,9/28/23,treatment,0
ky28450,12/19/23,treatment,0
ky28653,10/26/23,control,0
ky28717,8/31/23,control,0
ky28768,10/15/23,treatment,0
ky28893,9/13/23,control,0
ky29556,10/3/23,treatment,0
ky29563,12/9/23,control,0
ky29662,8/13/23,treatment,0
ky29723,12/29/23,treatment,0
ky30046,11/30/23,control,0
ky30690,8/29/23,control,0
ky30730,9/30/23,control,0
ky32003,10/29/23,control,0
ky32324,12/28/23,treatment,0
ky32930,12/24/23,treatment,0
ky33032,8/23/23,control,0
ky34029,10/18/23,control,0
ky34896,8/20/23,treatment,0
ky35075,11/25/23,treatment,0
ky36006,10/24/23,control,0
ky36205,10/17/23,treatment,0
ky37888,8/14/23,control,0
ky37912,12/10/23,treatment,0
ky39419,12/17/23,treatment,0
ky39543,9/30/23,control,0
ky41055,9/4/23,treatment,0
ky43535,11/7/23,control,0
ky43539,9/20/23,treatment,0
ky43987,9/28/23,treatment,0
ky44678,11/28/23,treatment,0
ky45150,12/25/23,control,0
ky47048,12/18/23,treatment,0
ky47216,10/16/23,control,0
ky47981,9/9/23,control,0
ky48499,12/26/23,treatment,0
ky50012,11/2/23,treatment,0
ky50231,12/24/23,control,0
ky50699,9/3/23,treatment,0
ky51520,8/10/23,treatment,0
ky53887,9/11/23,control,39.98163035
ky54203,10/22/23,treatment,0
ky54559,9/8/23,control,0
ky54763,10/12/23,control,0
ky54892,8/23/23,control,0
ky55311,10/31/23,treatment,0
ky56209,8/20/23,control,0
ky57104,12/15/23,treatment,0
ky57304,11/1/23,treatment,0
ky58654,12/3/23,treatment,0
ky60771,8/19/23,control,121.1490114
ky61432,8/10/23,treatment,0
ky62044,8/3/23,treatment,0
ky62390,10/18/23,treatment,0
ky62428,10/25/23,treatment,0
ky62738,11/11/23,treatment,0
ky64048,12/29/23,control,0
ky64169,9/10/23,control,0
ky66628,8/23/23,control,0
ky68019,11/17/23,control,0
ky68886,12/3/23,treatment,0
ky69066,11/23/23,treatment,0
ky69947,12/10/23,treatment,0
ky70009,9/18/23,treatment,0
ky70143,8/22/23,control,0
ky70186,12/5/23,control,0
ky70989,8/24/23,treatment,0
ky71156,9/21/23,control,0
ky72320,8/22/23,control,0
ky73120,11/21/23,control,0
ky75466,12/29/23,treatment,0
ky77656,11/11/23,treatment,0
ky78109,10/30/23,control,0
ky78519,11/24/23,control,0
ky81740,9/19/23,treatment,0
ky82713,8/4/23,control,0
ky83758,10/3/23,treatment,0
ky83907,9/20/23,treatment,0
ky86338,11/2/23,control,0
ky86670,10/24/23,treatment,0
ky87629,11/23/23,control,0
ky88486,11/21/23,control,0
ky88568,9/10/23,treatment,0
ky89131,12/3/23,treatment,0
ky89405,11/7/23,control,0
ky90168,11/28/23,control,0
ky91145,9/13/23,treatment,0
ky91204,10/22/23,control,0
ky92553,9/30/23,control,0
ky93334,8/25/23,treatment,0
ky93551,12/25/23,control,0
ky97373,9/10/23,control,0
ky97880,12/11/23,control,0
ky98911,11/5/23,control,0
ky99118,9/15/23,treatment,0
ky99777,8/7/23,treatment,0
kz100911,8/5/23,treatment,0
kz101576,9/16/23,control,0
kz102064,12/3/23,treatment,0
kz103408,8/30/23,treatment,102.7523378
kz104185,11/20/23,control,0
kz104433,12/11/23,treatment,0
kz104848,10/17/23,control,0
kz106353,8/21/23,control,0
kz110618,10/18/23,treatment,0
kz111529,10/9/23,control,0
kz113230,9/22/23,treatment,0
kz11344,8/13/23,control,0
kz113525,10/19/23,treatment,0
kz113525,12/19/23,treatment,0
kz115422,12/2/23,treatment,0
kz11566,12/17/23,treatment,85.98987074
kz116496,11/18/23,treatment,0
kz118288,8/28/23,control,0
kz118511,12/4/23,treatment,0
kz118831,9/5/23,control,0
kz121430,9/21/23,treatment,132.3596772
kz122002,12/29/23,control,0
kz125518,11/10/23,control,0
kz125529,12/13/23,control,0
kz12615,8/29/23,treatment,0
kz12738,11/18/23,treatment,0
kz128977,9/1/23,treatment,0
kz129300,8/10/23,treatment,0
kz129762,9/17/23,control,0
kz13048,10/14/23,treatment,0
kz130642,12/29/23,control,0
kz130655,10/24/23,control,0
kz131108,8/20/23,treatment,0
kz131789,8/8/23,control,0
kz131921,11/19/23,treatment,0
kz132117,12/3/23,treatment,0
kz132188,9/5/23,treatment,0
kz133380,11/9/23,treatment,0
kz134329,8/5/23,control,0
kz134348,11/5/23,treatment,0
kz134448,10/2/23,control,0
kz134946,12/14/23,control,0
kz135043,11/23/23,treatment,0
kz136508,11/17/23,treatment,0
kz137008,8/18/23,treatment,0
kz137172,12/19/23,control,0
kz13742,10/10/23,treatment,0
kz137617,10/1/23,treatment,0
kz138949,10/11/23,treatment,0
kz138949,12/25/23,control,0
kz138961,8/7/23,treatment,0
kz139488,8/21/23,control,0
kz140676,10/3/23,treatment,0
kz141296,11/30/23,control,0
kz141350,10/29/23,control,0
kz141518,9/13/23,treatment,0
kz142820,8/1/23,treatment,0
kz143886,8/2/23,treatment,0
kz143928,12/15/23,treatment,0
kz144230,12/4/23,control,0
kz145821,12/1/23,control,0
kz146137,11/20/23,treatment,0
kz146204,11/20/23,treatment,0
kz14636,10/14/23,control,0
kz146458,9/28/23,treatment,0
kz146697,10/6/23,treatment,0
kz147385,10/7/23,control,0
kz147646,12/8/23,treatment,0
kz148207,9/29/23,treatment,0
kz149615,9/3/23,control,0
kz15179,9/28/23,treatment,0
kz15318,11/15/23,treatment,0
kz15639,8/14/23,treatment,0
kz15681,11/11/23,treatment,0
kz16189,11/8/23,control,0
kz16219,10/29/23,control,6.183535994
kz17049,8/26/23,treatment,0
kz17157,10/22/23,control,0
kz17290,8/16/23,control,0
kz20814,11/20/23,control,0
kz22092,9/23/23,treatment,0
kz22820,12/6/23,treatment,0
kz23625,11/26/23,control,0
kz24208,9/16/23,control,0
kz24381,10/17/23,treatment,0
kz25313,8/13/23,treatment,0
kz25642,12/26/23,control,0
kz27918,11/19/23,control,0
kz28423,10/9/23,control,0
kz29848,8/20/23,control,0
kz31062,11/21/23,treatment,0
kz31317,10/29/23,treatment,0
kz31846,8/19/23,treatment,0
kz32329,12/3/23,control,0
kz33230,9/27/23,control,0
kz33236,12/14/23,control,0
kz34665,9/24/23,control,0
kz36419,9/3/23,control,0
kz37104,8/18/23,treatment,0
kz37437,10/22/23,treatment,0
kz37686,11/23/23,control,0
kz37953,9/26/23,treatment,0
kz38622,11/22/23,treatment,0
kz40804,11/25/23,control,0
kz41880,9/25/23,treatment,0
kz41959,12/25/23,control,0
kz42157,9/30/23,control,0
kz42240,11/17/23,control,0
kz42244,9/6/23,control,0
kz43434,10/17/23,treatment,0
kz45302,12/12/23,treatment,0
kz45929,12/24/23,control,84.88715424
kz47091,9/23/23,control,0
kz47406,12/6/23,treatment,0
kz48250,8/13/23,control,0
kz49997,10/12/23,treatment,0
kz50383,9/10/23,treatment,0
kz51019,8/27/23,control,0
kz51160,10/7/23,control,0
kz52057,8/5/23,control,0
kz53532,9/29/23,treatment,0
kz54221,8/21/23,control,0
kz54835,8/11/23,treatment,0
kz56774,12/16/23,control,0
kz58462,9/13/23,treatment,0
kz59080,8/9/23,treatment,0
kz59080,10/13/23,treatment,0
kz61330,8/20/23,control,0
kz61403,10/9/23,control,0
kz61493,11/30/23,treatment,0
kz61738,11/3/23,control,0
kz62343,8/21/23,control,0
kz62510,8/21/23,control,0
kz62547,9/14/23,control,0
kz63109,11/8/23,control,0
kz63422,10/1/23,treatment,0
kz65805,9/23/23,treatment,0
kz66173,12/17/23,treatment,0
kz67212,8/28/23,treatment,0
kz67257,8/26/23,treatment,0
kz67718,10/13/23,treatment,0
kz67718,10/25/23,control,0
kz68184,9/27/23,control,0
kz68184,12/1/23,control,0
kz69626,9/29/23,treatment,0
kz70066,9/27/23,treatment,45.18510408
kz70237,9/29/23,treatment,0
kz71309,10/8/23,control,0
kz72099,8/28/23,control,0
kz72329,12/12/23,control,0
kz72567,8/21/23,treatment,0
kz73252,8/30/23,treatment,0
kz73373,9/19/23,treatment,0
kz76323,9/29/23,control,0
kz76446,10/19/23,control,0
kz78473,8/11/23,treatment,124.549575
kz80088,10/6/23,treatment,0
kz80130,10/8/23,control,0
kz82161,10/4/23,control,0
kz82377,8/23/23,treatment,0
kz83283,10/27/23,control,0
kz84854,9/7/23,treatment,0
kz85731,10/27/23,treatment,0
kz85878,8/22/23,control,0
kz86302,10/8/23,control,0
kz87343,12/11/23,control,0
kz88557,10/1/23,control,0
kz88732,10/5/23,treatment,0
kz89415,10/9/23,treatment,0
kz91475,8/20/23,treatment,0
kz91937,8/22/23,treatment,0
kz92319,10/27/23,control,0
kz93207,12/19/23,treatment,0
kz93214,9/25/23,treatment,0
kz95606,9/20/23,treatment,0
kz97549,10/29/23,treatment,0
kz99374,9/24/23,control,0
kz99582,11/27/23,treatment,0
la102159,10/18/23,control,0
la102898,10/31/23,control,0
la103653,12/9/23,control,0
la104843,12/5/23,treatment,0
la105643,11/20/23,control,0
la107141,9/3/23,treatment,0
la108274,10/5/23,treatment,0
la108391,10/14/23,treatment,0
la109584,10/26/23,control,0
la110223,12/1/23,control,0
la110351,11/29/23,control,0
la110670,8/4/23,treatment,0
la111057,9/29/23,treatment,0
la114038,8/29/23,control,0
la114084,8/24/23,treatment,0
la114832,12/12/23,treatment,73.43834953
la115245,10/9/23,control,0
la118608,9/30/23,treatment,0
la119493,11/1/23,treatment,0
la12007,12/2/23,control,0
la121901,10/10/23,treatment,0
la123269,10/29/23,control,0
la123399,10/1/23,treatment,0
la125046,10/4/23,treatment,0
la125263,8/15/23,control,0
la125549,10/30/23,control,0
la125734,10/31/23,treatment,0
la125987,8/21/23,control,0
la126356,11/23/23,control,0
la127517,11/21/23,control,37.5951677
la127699,8/5/23,control,0
la127817,8/16/23,control,0
la128257,11/17/23,control,0
la131283,12/25/23,treatment,0
la132577,11/3/23,control,0
la132578,10/28/23,control,0
la132639,10/1/23,control,0
la133722,9/3/23,control,0
la134034,8/17/23,treatment,0
la137971,11/19/23,control,0
la139931,12/23/23,control,0
la140724,11/3/23,control,0
la141304,10/18/23,treatment,0
la143870,10/6/23,control,0
la144182,10/9/23,treatment,0
la14442,10/5/23,treatment,0
la146203,9/20/23,control,0
la146875,12/12/23,treatment,172.1877952
la147464,9/9/23,treatment,0
la147695,11/25/23,treatment,0
la148290,11/12/23,control,0
la148461,12/4/23,treatment,0
la149140,12/25/23,treatment,0
la149931,9/29/23,control,0
la16599,10/5/23,control,0
la17297,11/1/23,treatment,0
la17507,8/2/23,treatment,0
la17944,10/26/23,control,0
la18658,11/27/23,treatment,0
la20642,8/18/23,treatment,0
la21603,9/3/23,treatment,0
la22646,8/22/23,control,0
la22773,12/14/23,control,0
la23207,10/26/23,treatment,0
la23271,8/23/23,control,0
la23486,9/28/23,treatment,0
la24737,8/23/23,control,0
la25689,8/11/23,treatment,0
la26229,11/11/23,treatment,0
la27315,12/2/23,treatment,0
la28020,10/5/23,treatment,0
la28150,11/5/23,treatment,0
la28162,12/25/23,treatment,0
la30659,12/6/23,control,0
la31458,10/10/23,treatment,0
la35590,9/19/23,control,0
la36335,8/18/23,control,0
la38300,9/17/23,treatment,0
la40189,8/6/23,treatment,0
la40620,11/21/23,treatment,0
la41087,11/27/23,control,0
la41796,8/12/23,treatment,0
la41908,10/17/23,treatment,0
la44169,10/21/23,control,0
la44997,8/25/23,treatment,0
la45052,8/5/23,treatment,0
la47892,8/30/23,control,0
la48567,11/15/23,treatment,0
la50417,8/26/23,treatment,0
la53026,10/15/23,treatment,14.55959396
la53465,12/20/23,treatment,0
la54739,8/22/23,control,0
la55725,10/13/23,control,0
la56531,8/13/23,treatment,0
la56758,10/20/23,treatment,0
la58224,10/16/23,control,0
la60586,8/6/23,treatment,0
la60802,8/15/23,treatment,0
la61281,9/7/23,treatment,0
la61453,11/9/23,control,0
la64228,10/7/23,control,0
la64688,12/19/23,control,0
la64920,12/8/23,control,67.96435421
la65695,10/4/23,treatment,0
la65786,12/23/23,control,0
la66284,12/21/23,treatment,0
la66948,10/13/23,control,0
la67038,10/2/23,treatment,0
la68991,8/25/23,treatment,110.0848117
la69151,9/14/23,control,0
la69484,9/9/23,treatment,0
la69676,9/24/23,treatment,0
la69815,12/11/23,control,0
la71566,12/29/23,treatment,0
la73821,11/19/23,treatment,0
la75440,10/21/23,treatment,30.49717855
la75479,8/2/23,control,0
la75964,9/10/23,control,0
la76659,12/1/23,treatment,0
la77435,10/10/23,treatment,0
la77989,11/11/23,treatment,0
la79172,11/21/23,control,0
la79553,11/15/23,treatment,0
la80202,11/11/23,treatment,0
la81192,11/18/23,treatment,0
la83064,9/14/23,treatment,0
la83300,10/11/23,treatment,0
la83351,12/13/23,control,0
la85295,12/22/23,treatment,0
la87597,9/30/23,control,0
la87846,9/8/23,control,0
la89121,9/12/23,treatment,0
la89930,8/16/23,control,0
la92904,9/12/23,control,0
la93083,12/24/23,control,16.05921709
la93896,11/3/23,treatment,0
la94348,8/11/23,treatment,0
la94391,9/4/23,treatment,0
la94518,9/25/23,control,0
la95091,9/25/23,control,0
la95874,8/6/23,treatment,0
la97110,12/25/23,control,0
la97128,11/3/23,control,0
la97315,9/16/23,control,0
la98496,11/16/23,control,0
la98523,12/16/23,control,0
la99501,10/17/23,treatment,0
la99618,11/22/23,treatment,157.6576435
la99884,11/7/23,treatment,0
lb100226,9/16/23,control,0
lb102631,10/25/23,treatment,0
lb102892,12/2/23,treatment,0
lb103589,12/7/23,treatment,0
lb103884,8/9/23,control,0
lb104519,12/27/23,control,0
lb107583,10/13/23,control,0
lb107619,12/10/23,control,0
lb109084,10/21/23,treatment,0
lb110507,11/2/23,control,0
lb111060,8/13/23,treatment,0
lb111297,9/19/23,treatment,0
lb112610,11/17/23,treatment,0
lb113492,12/16/23,treatment,0
lb114022,8/28/23,treatment,0
lb12022,11/24/23,control,0
lb121260,11/23/23,control,0
lb121590,12/8/23,control,0
lb122235,8/26/23,control,0
lb123435,10/26/23,treatment,0
lb124275,11/26/23,control,0
lb125885,11/17/23,control,0
lb12628,8/23/23,control,25.72449524
lb130279,8/17/23,treatment,0
lb130531,10/14/23,treatment,0
lb131263,10/26/23,treatment,0
lb13133,11/3/23,treatment,0
lb131392,8/22/23,treatment,0
lb131554,9/7/23,control,0
lb132150,9/17/23,control,0
lb133412,12/10/23,treatment,0
lb134598,11/16/23,control,0
lb135625,10/11/23,control,0
lb138885,12/14/23,treatment,0
lb138947,12/14/23,control,0
lb142742,9/25/23,treatment,0
lb143205,12/30/23,treatment,169.064146
lb14851,9/9/23,treatment,0
lb149036,11/29/23,treatment,0
lb149326,8/11/23,treatment,0
lb17227,12/10/23,control,0
lb19398,9/16/23,control,0
lb19702,12/11/23,control,0
lb20826,8/19/23,control,0
lb21208,12/16/23,control,0
lb21280,8/11/23,control,0
lb21407,11/27/23,treatment,0
lb21667,11/11/23,treatment,0
lb22116,9/17/23,control,0
lb23228,10/18/23,treatment,0
lb25502,12/27/23,treatment,0
lb25644,9/23/23,control,0
lb26103,10/27/23,treatment,0
lb26367,8/20/23,treatment,0
lb27069,12/9/23,treatment,0
lb27253,9/2/23,treatment,0
lb28408,10/12/23,treatment,0
lb29537,11/26/23,treatment,0
lb29957,8/8/23,treatment,0
lb30833,9/23/23,treatment,0
lb31554,9/9/23,control,0
lb32547,8/29/23,control,0
lb34976,11/15/23,control,0
lb35294,10/8/23,control,0
lb38391,11/19/23,treatment,0
lb39096,8/26/23,treatment,0
lb39856,11/13/23,control,0
lb40659,11/16/23,control,0
lb40741,12/26/23,treatment,0
lb40791,8/8/23,treatment,0
lb42677,12/19/23,treatment,0
lb42745,11/27/23,treatment,0
lb42857,9/28/23,control,0
lb43047,10/25/23,control,0
lb43528,8/23/23,control,0
lb43528,11/25/23,treatment,0
lb44235,12/1/23,treatment,0
lb45629,9/30/23,treatment,0
lb46771,10/11/23,control,0
lb47802,10/6/23,control,0
lb48922,10/22/23,treatment,0
lb49308,10/2/23,treatment,0
lb49362,11/30/23,treatment,0
lb49450,9/27/23,treatment,0
lb51139,10/25/23,treatment,0
lb52084,11/13/23,control,0
lb53592,12/17/23,treatment,0
lb54160,12/27/23,treatment,0
lb57094,9/29/23,control,0
lb57399,12/7/23,treatment,0
lb58235,9/14/23,treatment,0
lb58519,8/9/23,treatment,0
lb59386,8/31/23,treatment,0
lb59868,11/26/23,treatment,0
lb61154,11/25/23,treatment,0
lb63759,9/13/23,treatment,0
lb63780,12/27/23,control,0
lb64091,9/2/23,treatment,0
lb64207,9/2/23,treatment,0
lb66192,12/13/23,control,16.55605296
lb66300,10/2/23,control,0
lb67207,11/12/23,control,0
lb67769,10/10/23,treatment,0
lb69301,12/15/23,treatment,0
lb69750,9/8/23,treatment,100.9668864
lb70162,8/6/23,control,0
lb71250,12/29/23,control,0
lb72212,9/22/23,treatment,0
lb73639,8/24/23,control,0
lb73750,8/20/23,control,0
lb74100,12/16/23,control,0
lb74684,10/12/23,control,0
lb74850,10/12/23,treatment,0
lb75987,12/14/23,treatment,0
lb77637,9/13/23,control,0
lb77643,12/10/23,treatment,0
lb78114,12/16/23,control,0
lb79351,9/27/23,treatment,0
lb80321,9/23/23,control,0
lb80789,10/2/23,treatment,0
lb81186,8/25/23,control,0
lb83586,12/9/23,treatment,0
lb83820,8/3/23,treatment,0
lb84622,11/27/23,control,0
lb84638,9/5/23,treatment,0
lb87344,11/13/23,control,0
lb87451,8/7/23,control,0
lb90507,11/19/23,treatment,0
lb90840,9/6/23,treatment,0
lb94783,9/19/23,control,0
lb95824,10/7/23,control,0
lb96910,10/10/23,treatment,0
lb97731,10/7/23,treatment,0
lb99117,9/11/23,treatment,0
lc100077,9/13/23,control,0
lc100523,10/1/23,control,0
lc101246,8/16/23,treatment,0
lc102885,12/5/23,treatment,0
lc103012,11/30/23,treatment,0
lc103379,11/24/23,control,0
lc104800,8/22/23,control,0
lc105300,12/23/23,treatment,0
lc105891,8/19/23,treatment,0
lc107570,10/5/23,control,0
lc108288,12/4/23,treatment,0
lc108512,10/7/23,control,0
lc108971,10/13/23,control,0
lc109331,12/6/23,control,0
lc112979,8/29/23,control,0
lc114222,9/4/23,treatment,0
lc114734,12/12/23,treatment,0
lc115289,8/9/23,control,0
lc115680,12/27/23,control,0
lc117842,10/12/23,control,0
lc118463,12/4/23,control,0
lc120007,8/19/23,treatment,0
lc121207,9/25/23,treatment,0
lc121235,12/24/23,treatment,0
lc121888,12/26/23,treatment,0
lc123805,8/12/23,control,0
lc124786,10/20/23,treatment,0
lc125053,9/23/23,treatment,0
lc125148,8/17/23,control,0
lc125675,11/23/23,control,0
lc126171,9/1/23,treatment,0
lc12690,10/12/23,control,0
lc127553,10/2/23,control,0
lc128310,8/12/23,control,0
lc128481,9/8/23,control,0
lc129944,11/12/23,control,0
lc130991,9/17/23,control,0
lc13123,12/8/23,treatment,0
lc13156,9/25/23,control,0
lc131988,8/21/23,treatment,0
lc133632,12/4/23,control,0
lc13390,11/23/23,control,0
lc133953,8/20/23,treatment,0
lc134703,11/12/23,treatment,0
lc136633,12/1/23,treatment,0
lc13684,11/23/23,treatment,0
lc137788,8/10/23,treatment,0
lc139341,9/13/23,control,0
lc140024,8/17/23,treatment,0
lc140314,11/13/23,treatment,0
lc141061,8/29/23,control,0
lc142184,11/27/23,treatment,0
lc142312,11/14/23,control,0
lc145430,10/31/23,treatment,0
lc148162,11/21/23,treatment,0
lc15372,12/19/23,treatment,0
lc15467,11/4/23,control,0
lc16391,11/10/23,treatment,0
lc17951,11/12/23,control,0
lc18558,12/14/23,treatment,0
lc18831,8/17/23,treatment,0
lc18929,12/22/23,treatment,0
lc20370,8/26/23,treatment,0
lc21252,10/26/23,control,0
lc21439,12/25/23,control,0
lc21489,12/11/23,control,0
lc21627,8/7/23,control,0
lc21960,8/31/23,treatment,0
lc24376,9/13/23,control,0
